symbol,token_address,coingecko_id,always_watch,exchange,borsa
JOKER,0x113c65707c530502fef959308197353f6df97867,the-joker-coin,False,"binance,gate",binance
MARVIN,0x70c29e99ca32592c0e88bb571b87444bb0e08e33,the-martian-dog,False,"binance,gate",binance
NEKO,0x1e9d0bb190ac34492aa11b80d28c1c86487a341f,the-neko,False,"binance,gate",binance
GEMAI,0xfbe44cae91d7df8382208fcdc1fe80e40fbc7e9a,the-next-gem-ai,False,"binance,gate",binance
TNR,0x14bfc34b292aa3f8afa0c366244ffb77f72761f6,the-night-riders,False,"binance,gate",binance
TON,0x582d872a1b094fc48f5de31d3b73f2d9be47def1,the-open-network,False,"binance,gate",binance
THEOS,0x9e10f61749c4952c320412a6b26901605ff6da1d,theos,False,"binance,gate",binance
POD,0xe90ce7764d8401d19ed3733a211bd3b06c631bc0,the-other-party,False,"binance,gate",binance
THE,0x0cba60ca5ef4d42f92a5070a8fedd13be93e2861,the-protocol,False,"binance,gate",binance
QWAN,0xeee0fe52299f2de8e2ed5111cd521ab67dcf0faf,the-qwan,False,"binance,gate",binance
GOP,0x80810a9c31e7243a0bfb9919b0b4020378d1c134,the-republican-party,False,"binance,gate",binance
ROOT,0xa3d4bee77b05d4a0c943877558ce21a763c4fa29,the-root-network,False,"binance,gate",binance
TRG,0x93eeb426782bd88fcd4b48d7b0368cf061044928,the-rug-game,False,"binance,gate",binance
RUNIX,0xf6ccfd6ef2850e84b73adeace9a075526c5910d4,the-runix-token,False,"binance,gate",binance
SAND,0x3845badade8e6dff049820680d1f14bd3903a5d0,the-sandbox,False,"binance,gate",binance
EUROS,0xb399511642fe1666c6a07f83483e6e4feaed9a00,the-standard-euro,False,"binance,gate",binance
NUTS,0x23f3d4625aef6f0b84d50db1d53516e6015c0c9b,thetanuts-finance,False,"binance,gate",binance
TVK,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,the-virtua-kolect,False,"binance,gate",binance
TWG,0x6eb64894cfb6a7d00749781ad01975584822dd5f,the-wally-group,False,"binance,gate",binance
BOOM,0xda8a1f5eccabc80c26ec9ab493715d5b9ce8fef9,the-wonders,False,"binance,gate",binance
FINE,0x1634e10c9155be623b5a52d6ca01c7a904d89b0a,this-is-fine-ethereum,False,"binance,gate",binance
THOL,0x207e14389183a94343942de7afbc607f57460618,thol-token,False,"binance,gate",binance
XRUNE,0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c,thorstarter,False,"binance,gate",binance
THOR,0xa5f2211b9b8170f694421f2046281775e8468044,thorswap,False,"binance,gate",binance
TGT,0x108a850856db3f85d0269a2693d896b394c80325,thorwallet,False,"binance,gate",binance
$THREE,0xa059b81568fee88791de88232e838465826cf419,three,False,"binance,gate",binance
3AC,0x2de1218c31a04e1040fc5501b89e3a58793b3ddf,three-arrowz-capitel,False,"binance,gate",binance
TFT,0x395e925834996e558bdec77cd648435d620afb5b,threefold-token,False,"binance,gate",binance
THND,0x7567d006f6be77e3d87aa831855cb4102e37b17d,three-hundred-ai,False,"binance,gate",binance
T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,threshold-network-token,False,"binance,gate",binance
THUSD,0xcfc5bd99915aaa815401c5a41a927ab7a38d29cf,threshold-usd,False,"binance,gate",binance
THN,0x2e95cea14dd384429eb3c4331b776c4cfbb6fcd9,throne,False,"binance,gate",binance
STFLIP,0x961d4921e1718e633bac8ded88c4a1cae44b785a,thunderhead-staked-flip,False,"binance,gate",binance
TT,0x1e053d89e08c24aa2ce5c5b4206744dc2d7bd8f5,thunder-token,False,"binance,gate",binance
TIA,0x824e35f7a75324f99300afac75ecf7354e17ea26,tia,False,"binance,gate",binance
TIDAL,0x29cbd0510eec0327992cd6006e63f9fa8e7f33b7,tidal-finance,False,"binance,gate",binance
TNT,0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,tierion,False,"binance,gate",binance
TKING,0x24e89bdf2f65326b94e36978a7edeac63623dafa,tiger-king,False,"binance,gate",binance
TIGRA,0xbe8eff45293598919c99d1cbe5297f2a6935bc64,tigra,False,"binance,gate",binance
TIME,0xef89c37fe9e5c906b404cd7edae4a2992b5d25fa,time-alliance-guild-time,False,"binance,gate",binance
LIT,0xfd0205066521550d7d7ab19da8f72bb004b4c341,timeless,False,"binance,gate",binance
TINU,0xd3fb8597d260efb2e693efd500d62a330a00f1eb,t-inu,False,"binance,gate",binance
TIP,0x0176b898e92e814c06cc379e508ceb571f70bd40,tipcoin,False,"binance,gate",binance
TIPJA,0x8e235f491ae66b82296d58332adc2a021c449c10,tipja,False,"binance,gate",binance
TITAN,0xc135a4bbf0d5005f4db3b79b84e8861d22003752,titan-2,False,"binance,gate",binance
BLAZE,0xfcd7ccee4071aa4ecfac1683b7cc0afecaf42a36,titan-blaze,False,"binance,gate",binance
TI,0xc5170dd7386247cdb8c48545c803f5d0e3347022,titanium22,False,"binance,gate",binance
TITAN,0x3a8cccb969a61532d1e6005e2ce12c200caece87,titanswap,False,"binance,gate",binance
TITANX,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,titanx,False,"binance,gate",binance
BN,0xf385905e56db4d8a208b20aa8a88dbb225f773d4,tna-protocol,False,"binance,gate",binance
TOAD,0x01e1d7cbd3bc0eb1030485f33708421011459459,toad,False,"binance,gate",binance
$TOAD,0x370a366f402e2e41cdbbe54ecec12aae0cce1955,toad-killer,False,"binance,gate",binance
TON,0x2be5e8c109e2197d077d13a82daead6a9b3433c5,tokamak-network,False,"binance,gate",binance
TOKE,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,tokemak,False,"binance,gate",binance
TKN,0xaaaf91d9b90df800df4f55c205fd6989c977e73a,tokencard,False,"binance,gate",binance
TCT,0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7,tokenclub,False,"binance,gate",binance
USX,0x0a5e677a6a24b2f1a2bf4f3bffc443231d2fdec8,token-dforce-usd,False,"binance,gate",binance
TOKEN,0x4507cef57c46789ef8d1a19ea45f4216bae2b528,tokenfi,False,"binance,gate",binance
TKX,0x667102bd3413bfeaa3dffb48fa8288819e480a88,tokenize-xchange,False,"binance,gate",binance
LON,0x0000000000095413afc295d19edeb1ad7b71c952,tokenlon,False,"binance,gate",binance
TKN,0x82d09e30d5d682d69b4a5d97c61b7ba651457625,token-name-service,False,"binance,gate",binance
TEN,0xdd16ec0f66e54d453e6756713e533355989040e4,tokenomy,False,"binance,gate",binance
TPT,0x4161725d019690a3e0de50f6be67b07a86a9fae1,token-pocket,False,"binance,gate",binance
TKST,0x7cdbfc86a0bfa20f133748b0cf5cea5b787b182c,tokensight,False,"binance,gate",binance
TOKI,0x65086e9928d297ebae6a7d24d8c3aea6f8f6b5d7,toki-2,False,"binance,gate",binance
TOKO,0xa0f0546eb5e3ee7e8cfc5da12e5949f3ae622675,toko,False,"binance,gate",binance
TKP,0xd31695a1d35e489252ce57b129fd4b1b05e6acac,tokpie,False,"binance,gate",binance
TOKU,0x9eec1a4814323a7396c938bc86aec46b97f1bd82,toku,False,"binance,gate",binance
TOMI,0x4385328cc4d643ca98dfea734360c0f596c83449,tominet,False,"binance,gate",binance
TOMO,0x6a4402a535d74bd0c9cdb5ce2d51822fc9f6620e,tomo-cat,False,"binance,gate",binance
TOMOE,0x05d3606d5c81eb9b7b18530995ec9b29da05faba,tomoe,False,"binance,gate",binance
TWIF,0x62760e76dce6b500349ec5f6119228d047913350,tomwifhat,False,"binance,gate",binance
TON,0x6a6c2ada3ce053561c2fbc3ee211f23d9b8c520a,tontoken,False,"binance,gate",binance
TORA,0x1bb4afbf2ce0c9ec86e6414ad4ba4d9aab1c0de4,tora-neko,False,"binance,gate",binance
TORG,0xcfa0885131f602d11d4da248d2c65a62063567a9,torg,False,"binance,gate",binance
TORN,0x77777feddddffc19ff86db637967013e6c6a116c,tornado-cash,False,"binance,gate",binance
DIS,0x220b71671b649c03714da9c621285943f3cbcdc6,tosdis,False,"binance,gate",binance
TOTO,0x973e00eee6d180b5a0eb08ce3047ac4ea7a45cd5,toto,False,"binance,gate",binance
TOTO,0xc214a0b73ce4c30594b4173219e885691254801b,toto-3,False,"binance,gate",binance
TOWELI,0x420698cfdeddea6bc78d59bc17798113ad278f9d,towelie,False,"binance,gate",binance
TOWER,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,tower,False,"binance,gate",binance
TPRO,0x3540abe4f288b280a0740ad5121aec337c404d15,tpro,False,"binance,gate",binance
TR3,0xf61bf4d1a948487d61b8fa63808aac06bda55f98,tr3zor,False,"binance,gate",binance
TAI,0x267eb2a9a13dc304a9deff4277abe850d0852c5f,trace-ai,False,"binance,gate",binance
TRACE,0x9f7fc686cfd64aa5ae15b351d03071e91533094b,trace-network-labs,False,"binance,gate",binance
TOAI,0xed291c4ea45be02481e7f8359caada27d5909f42,traceon-ai,False,"binance,gate",binance
TRACK,0xda558a295e8d2c1438f7b4806e283940dec7e6db,tracker-ai,False,"binance,gate",binance
ONIC,0xcdd0d11de0225b528b3a20d6436392c8260969d0,trade-bionic,False,"binance,gate",binance
TRDM,0xc8dfb57d83bf561457b1a3f6ce22956bb554bcab,trademaster-ninja,False,"binance,gate",binance
XBLAZE,0x989fa855ce126275bc269e0ec8f04a57b4af02b4,trailblaze,False,"binance,gate",binance
TRALA,0xd5e0eda0214f1d05af466e483d9376a77a67448b,trala-token,False,"binance,gate",binance
SLICE,0x0aee8703d34dd9ae107386d3eff22ae75dd616d1,tranche-finance,False,"binance,gate",binance
TRAVA,0x186d0ba3dfc3386c464eecd96a61fbb1e2da00bf,trava-finance,False,"binance,gate",binance
TRAXX,0xd43be54c1aedf7ee4099104f2dae4ea88b18a249,traxx,False,"binance,gate",binance
TREAT,0xfbd5fd3f85e9f4c5e8b40eec9f8b8ab1caaa146b,treat-token,False,"binance,gate",binance
TREE,0xba25b2281214300e4e649fead9a6d6acd25f1c0a,tree-capital,False,"binance,gate",binance
TETH,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,treehouse-eth,False,"binance,gate",binance
TRIAS,0x3a856d4effa670c54585a5d523e96513e148e95d,trias-token,False,"binance,gate",binance
TRIBL,0x6988a804c74fd04f37da1ea4781cea68c9c00f86,tribal-token,False,"binance,gate",binance
TRIBE,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,tribe-2,False,"binance,gate",binance
TNQ,0x47e5c76f155083f1aee39578311a2a5faa938a82,trinique,False,"binance,gate",binance
TRITON,0x8c6691704d0c3630d6a4fbd5383e0f8e59e10616,triton-2,False,"binance,gate",binance
TROG,0x2077d81d0c5258230d5a195233941547cb5f0989,trog,False,"binance,gate",binance
TROLL,0xf8ebf4849f1fa4faf0dff2106a173d3a6cb2eb3a,troll,False,"binance,gate",binance
TROLL 2.0,0x2f5fa8adf5f09a5f9de05b65fe82a404913f02c4,troll-2-0,False,"binance,gate",binance
TRXC,0xad5fe5b0b8ec8ff4565204990e4405b2da117d8e,tronclassic,False,"binance,gate",binance
TROPPY,0x7eeab3de47a475fd2dec438aef05b128887c6105,troppy,False,"binance,gate",binance
TRRUE,0x36e45dcfe1d3d85a78c65c3bad4068dee4f2a25e,trrue,False,"binance,gate",binance
TRU,0xf65b5c5104c4fafd4b709d9d60a185eae063276c,truebit-protocol,False,"binance,gate",binance
TRU,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,truefi,False,"binance,gate",binance
TUSD,0x0000000000085d4780b73119b644ae5ecd22b376,true-usd,False,"binance,gate",binance
TRUMATIC,0xa43a7c62d56df036c187e1966c03e2799d8987ed,trufin-staked-matic,False,"binance,gate",binance
TRUF,0x243c9be13faba09f945ccc565547293337da0ad7,truflation,False,"binance,gate",binance
DJT,0x968496dd59efc1caa11e94fda99ea67db7be5cd9,trumpchain,False,"binance,gate",binance
TRUMP,0x69420cb71f5fa439a84545e79557977c0600c46e,trumpeffect69420,False,"binance,gate",binance
TRUMPIUS,0x47000a7b27a75d44ffadfe9d0b97fa04d569b323,trumpius-maximus,False,"binance,gate",binance
$TRUMAGA,0x328ea6e5ba4cc4b58799f2aec3d8ba839f4314ba,trumpmaga,False,"binance,gate",binance
TRUMPE,0xa3e4bc24177fb99b373202c9bc012496d6592fe2,trump-pepe,False,"binance,gate",binance
SWAP,0xcc4304a31d09258b0029ea7fe63d032f52e44efe,trustswap,False,"binance,gate",binance
TRUU,0xdae0fafd65385e7775cf75b1398735155ef6acd2,truth,False,"binance,gate",binance
TRUTH,0xaf75d880b3128981d1fed3292fc02e3fb37acd53,truthgpt,False,"binance,gate",binance
$TRUTH,0xcf4c91ecafc43c9f382db723ba20b82efa852821,truth-inu,False,"binance,gate",binance
TRYC,0x0000000005c6b7c1fd10915a05f034f90d524d6e,tryc,False,"binance,gate",binance
TSLA,0xa3bc09171c009f05df7f0b8aaa818ee42d8a91bc,tsla6900,False,"binance,gate",binance
TKINU,0xda23d301761e4e2bf474951f978f6dfb6f3c9f14,tsuki-inu,False,"binance,gate",binance
TSUJI,0x2e6a60492fb5b58f5b5d08c7cafc75e740e6dc8e,tsutsuji-doge-s-sister,False,"binance,gate",binance
TUCKER,0x50b806c5fe274c07e46b96be8c68d2fd2d9597b4,tucker-carlson,False,"binance,gate",binance
TUGGIN,0xed93a0bcbd7793b4dd6ca0033b813344512c106d,tuggin,False,"binance,gate",binance
TUIT,0x963cd3e835d81ce8e4ae4836e654336dab4298e9,tuition-coin,False,"binance,gate",binance
TUPELO,0xb15a5aab2a65745314fcd0d7f5080bfa65bd7c03,tupelothedog,False,"binance,gate",binance
TURBO,0xa35923162c49cf95e6bf26623385eb431ad920d3,turbo,False,"binance,gate",binance
TURBO,0x109ba5f0230b7b39e4a8ab56e7361db89fa0e108,turbo-win,False,"binance,gate",binance
TURT,0x0800394f6e23dd539929c8b77a3d45c96f76aefc,turtsat,False,"binance,gate",binance
YVTUSD,0xfd0877d9095789caf24c98f7cce092fa8e120775,tusd-yvault,False,"binance,gate",binance
TUZKI,0x6d68015171eaa7af9a5a0a103664cf1e506ff699,tuzki,False,"binance,gate",binance
TWEET,0x004f747a91e05d0e2fbe8bf3cd39cdb2bcfab02c,tweet,False,"binance,gate",binance
TWIN,0x48fd84c0dfc47f1b61ed6a86367895aaa6ad2a45,twin-protocol,False,"binance,gate",binance
TXA,0x4463e6a3ded0dbe3f6e15bc8420dfc55e5fea830,txa,False,"binance,gate",binance
TXN,0x7236a7ad67976ee07961ab26ed6f4cd23f7a9bd1,txn-club,False,"binance,gate",binance
TXN,0x247e3866f743cce280433b865a669c9361421ecc,txnscan,False,"binance,gate",binance
TYPE,0x443459d45c30a03f90037d011cbe22e2183d3b12,typeai,False,"binance,gate",binance
TYPE,0xeaf61fc150cd5c3bea75744e830d916e60ea5a9f,typerium,False,"binance,gate",binance
UBX,0xf5b5efc906513b4344ebabcf47a04901f99f09f3,ubix-network,False,"binance,gate",binance
UMINT,0x3797c46db697c24a983222c335f17ba28e8c5b69,ubs_umint_eth,False,"binance,gate",binance
UCASH,0x92e52a1a235d9a103d970901066ce910aacefd37,ucash,False,"binance,gate",binance
U,0xe07710cdcd1c9f0fb04bfd013f9854e4552671ce,u-coin,False,"binance,gate",binance
UCM,0x722f97a435278b7383a1e3c47f41773bebf3232c,ucrowdme,False,"binance,gate",binance
UCX,0x3d3af44cf092a49280e316f09c8f20ecf97bc933,ucx,False,"binance,gate",binance
UERII,0xc1abb8c93be6811affc70675b0432926c4bfbb5d,uerii,False,"binance,gate",binance
UFO,0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b,ufo-gaming,False,"binance,gate",binance
UGOLD,0xa6089dbfed19d1bcd43146bbdca2b8f9d9f84a9a,ugold-inc,False,"binance,gate",binance
HVE2,0xd487892bb4c57edbe7ab401d9fe801c8fe6473f5,uhive,False,"binance,gate",binance
UHOSU,0xd537e3fc08f6d966a0f024c924f358fb15ed2dd9,uhosu,False,"binance,gate",binance
ULTI,0x0e7779e698052f8fe56c415c3818fcf89de9ac6d,ultiverse,False,"binance,gate",binance
UOS,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,ultra,False,"binance,gate",binance
ULX,0x5aa158404fed6b4730c13f49d3a7f820e14a636f,ultron,False,"binance,gate",binance
UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,uma,False,"binance,gate",binance
UMB,0x6fc13eace26590b80cccab1ba5d51890577d83b2,umbrella-network,False,"binance,gate",binance
UX,0xc0a4df35568f116c370e6a6a6022ceb908eeddac,umee,False,"binance,gate",binance
UMI,0x61107a409fffe1965126aa456af679719695c69c,umi-digital,False,"binance,gate",binance
UDAI,0x4ad0b81f92b16624bbcf46fc0030cfbbf8d02376,unagii-dai,False,"binance,gate",binance
UETH,0x77607588222e01bf892a29abab45796a2047fc7b,unagii-eth,False,"binance,gate",binance
UUSDT,0x178bf8fd04b47d2de3ef3f6b3d112106375ad584,unagii-tether-usd,False,"binance,gate",binance
UUSDC,0xbc5991ccd8caceba01edc44c2bb9832712c29cab,unagii-usd-coin,False,"binance,gate",binance
UWBTC,0x3af5ba94c29a8407785f5f6d90ef5d69a8eb2436,unagii-wrapped-bitcoin,False,"binance,gate",binance
UNA,0x0b6f3ea2814f3fff804ba5d5c237aebbc364fba9,unagi-token,False,"binance,gate",binance
UNBNK,0x06b884e60794ce02aafab13791b59a2e6a07442f,unbanked,False,"binance,gate",binance
USAM,0x0f79dff082b6f4324528f5ded2d6b8aa6d576277,uncle-sam,False,"binance,gate",binance
UNDEAD,0x310c8f00b9de3c31ab95ea68feb6c877538f7947,undead-blocks,False,"binance,gate",binance
UDS,0x712bd4beb54c6b958267d9db0259abdbb0bff606,undeads-games,False,"binance,gate",binance
UDW,0x00000000e88649dd6aab90088ca25d772d4607d0,underworld,False,"binance,gate",binance
ERSDL,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,unfederalreserve,False,"binance,gate",binance
UNIBOT,0xf819d9cb1c2a819fd991781a822de3ca8607c3c9,unibot,False,"binance,gate",binance
UBT,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,unibright,False,"binance,gate",binance
UNIVERSE,0xf6f31b8afbf8e3f7fc8246bef26093f02838da98,unicorn-metaverse,False,"binance,gate",binance
UNI,0x2730d6fdc86c95a74253beffaa8306b40fedecbb,unicorn-token,False,"binance,gate",binance
U2U,0x558e7139800f8bc119f68d23a6126fffd43a66a6,unicorn-ultra,False,"binance,gate",binance
UNCX,0xadb2437e6f65682b85f814fbc12fec0508a7b1d0,unicrypt-2,False,"binance,gate",binance
UNIDX,0xf0655dcee37e5c0b70fffd70d85f88f8edf0aff6,unidex,False,"binance,gate",binance
UDO,0xea3983fc6d0fbbc41fb6f6091f68f3e08894dc06,unido-ep,False,"binance,gate",binance
FUND,0xe9b076b476d8865cdf79d1cf7df420ee397a7f75,unification,False,"binance,gate",binance
UNFI,0x441761326490cacf7af299725b6292597ee822c2,unifi-protocol-dao,False,"binance,gate",binance
LAYER,0x0ff6ffcfda92c53f615a4a75d982f399c989366b,unilayer,False,"binance,gate",binance
UNIO,0x01aac2b594f7bdbec740f0f1aa22910ebb4b74ab,unio-coin,False,"binance,gate",binance
UNN,0x226f7b842e0f0120b7e194d05432b3fd14773a9d,union-protocol-governance-token,False,"binance,gate",binance
UNP,0x23d7ff057c696fee679c60cef61fee6614218f04,unipoly,False,"binance,gate",binance
RARE,0x93dfaf57d986b9ca77df9376c50878e013d9c7c8,unique-one,False,"binance,gate",binance
UNQT,0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c,unique-utility-token,False,"binance,gate",binance
SOCKS,0x23b608675a2b2fb1890d3abbd85c5775c51691d5,unisocks,False,"binance,gate",binance
UNISTAKE,0x9ed8e7c9604790f7ec589f99b94361d8aab64e5e,unistake,False,"binance,gate",binance
UNI,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,uniswap,False,"binance,gate",binance
$UNIT,0xbc4c5dff630a86b864bebf48f55faa626ef12323,unit,False,"binance,gate",binance
UNIT0,0x48b847cf774a5710f36f594b11fc10e2e59bba72,unit0,False,"binance,gate",binance
UN,0x93109af5638be68ed2d0e094f618777ff1051d28,unit-dao,False,"binance,gate",binance
TRADE,0x6f87d756daf0503d08eb8993686c7fc01dc44fb1,unitrade,False,"binance,gate",binance
UTS,0x3b6564b5da73a41d3a66e6558a98fd0e9e1e77ad,unitus-2,False,"binance,gate",binance
UNM,0x6570ffe19da7e2b425329b157d9109b87f18304b,unium,False,"binance,gate",binance
UBI,0xdd1ad9a21ce722c151a836373babe42c868ce9a4,universal-basic-income,False,"binance,gate",binance
UNIBTC,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,universal-btc,False,"binance,gate",binance
UNIETH,0xf1376bcef0f78459c0ed0ba5ddce976f1ddf51f4,universal-eth,False,"binance,gate",binance
XYZ,0x618679df9efcd19694bb1daa8d00718eacfa2883,universe-xyz,False,"binance,gate",binance
UNIX,0xddd6a0ecc3c6f6c102e5ea3d8af7b801d1a77ac8,unix,False,"binance,gate",binance
YVUNI,0xfbeb78a723b8087fd2ea7ef1afec93d35e8bed42,uni-yvault,False,"binance,gate",binance
ZCX,0xc52c326331e9ce41f04484d3b5e5648158028804,unizen,False,"binance,gate",binance
UNAI,0x2a762b4587197119539ca675f7c8b214cf9eda73,unknown-ai,False,"binance,gate",binance
UNLEASH,0x0e9cc0f7e550bd43bd2af2214563c47699f96479,unleashclub,False,"binance,gate",binance
UFT,0x0202be363b8a4820f3f4de7faf5224ff05943ab1,unlend-finance,False,"binance,gate",binance
MARSH,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,unmarshal,False,"binance,gate",binance
UNO,0x4604151d4c98d1eea200b0d6bffb79a2613182aa,uno,False,"binance,gate",binance
UNO,0x474021845c4643113458ea4414bdb7fb74a01a77,uno-re,False,"binance,gate",binance
UNREAL,0xb39a0dae3c2afd1f3c55ad47d1c7a0bb6c1ca260,unreal-ai,False,"binance,gate",binance
UGT,0x9cf98eb8a8b28c83e8612046cf55701ce3eb0063,unreal-finance,False,"binance,gate",binance
USH,0xe60779cc1b2c1d0580611c526a8df0e3f870ec48,unsheth,False,"binance,gate",binance
UNV,0xdcb2fa7eab2507613417bb9762efa73093fc6b65,unvest,False,"binance,gate",binance
UP,0x40a32606a4ce9b4f350421642ebf65c052d5389b,up,False,"binance,gate",binance
UPC,0x487d62468282bd04ddf976631c23128a425555ee,upcx,False,"binance,gate",binance
SPARKLET,0x0bc37bea9068a86c221b8bd71ea6228260dad5a2,upland,False,"binance,gate",binance
LIFT,0x513c3200f227ebb62e3b3d00b7a83779643a71cf,uplift,False,"binance,gate",binance
UPLOAD,0xd3cc3b3e226cf187181c57f8bcc2fa84250df651,upload,False,"binance,gate",binance
MAX,0x8805792d41facb22b6f47d468b06af36ff3fc1c5,upmax,False,"binance,gate",binance
UQC,0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2,uquid-coin,False,"binance,gate",binance
URANUS,0x355c46eebbcbe1fc2844ade63ee565204addd37c,uranus-2,False,"binance,gate",binance
URQA,0x1735db6ab5baa19ea55d0adceed7bcdc008b3136,ureeqa,False,"binance,gate",binance
URUS,0xc6dddb5bc6e61e0841c54f3e723ae1f3a807260b,urus-token,False,"binance,gate",binance
USACOIN,0x5e3f09ab25548616b4b97f6163ff19cf6027930d,usacoin,False,"binance,gate",binance
USD0++,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,usd0-liquid-bond,False,"binance,gate",binance
USD1,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,usd1-wlfi,False,"binance,gate",binance
USDA,0x8a60e489004ca22d775c5f2c657598278d17d9c2,usda-2,False,"binance,gate",binance
USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,usd-coin,False,"binance,gate",binance
YVUSDC,0xa354f35829ae975e850e23e9615b11da1b3dc4de,usdc-yvault,False,"binance,gate",binance
USDD,0x3d7975eccfc61a2102b08925cbba0a4d4dbb6555,usdd,False,"binance,gate",binance
USDEBT,0x00c5ca160a968f47e7272a0cfcda36428f386cb6,usdebt,False,"binance,gate",binance
DXY,0x6900f7b42fb4abb615c938db6a26d73a9afbed69,us-degen-index-6900,False,"binance,gate",binance
USDFI,0xa7a0b3fe94121e366d774d60d075f6386f750884,usdfi,False,"binance,gate",binance
STABLE,0x60b9c41d99fe3eb64ecc1344bad31d87f1bced6d,usdfi-stable,False,"binance,gate",binance
USDM,0xbbaec992fc2d637151daf40451f160bf85f3c8c1,usd-mapped-token,False,"binance,gate",binance
USDS,0xdc035d45d973e3ec169d2276ddab16f1e407384f,usds,False,"binance,gate",binance
USDTB,0xc139190f447e929f090edeb554d95abb8b18ac1c,usdtb,False,"binance,gate",binance
YVUSDT,0x3b27f92c0e212c671ea351827edf93db27cc0c65,usdt-yvault,False,"binance,gate",binance
USDV,0x20b3b07e9c0e37815e2892ab09496559f57c3603,usdv-2,False,"binance,gate",binance
USDV,0x05a275ed9edf4378ac54928379ee6bc6e8900e4c,usdv-3,False,"binance,gate",binance
SUSDX,0x7788a3538c5fc7f9c7c8a74eac4c898fc8d87d92,usdx-money-staked-usdx,False,"binance,gate",binance
